month,year,average_temp,state_id
5,1992,48.6,WY
6,1992,71.4,AL
6,1992,70.1,AZ
6,1992,70.4,AR
6,1992,68.0,CA
6,1992,57.2,CO
6,1992,60.4,CT
6,1992,63.5,DE
6,1992,76.3,FL
6,1992,71.5,GA
6,1992,57.8,ID
6,1992,65.0,IL
6,1992,63.1,IN
6,1992,63.8,IA
6,1992,65.7,KS
6,1992,65.4,KY
6,1992,75.1,LA
6,1992,55.8,ME
6,1992,63.6,MD
6,1992,59.4,MA
6,1992,57.4,MI
6,1992,59.3,MN
6,1992,72.8,MS
6,1992,66.1,MO
6,1992,57.2,MT
6,1992,62.4,NE
6,1992,63.3,NV
6,1992,56.7,NH
6,1992,62.2,NJ
6,1992,63.2,NM
6,1992,57.8,NY
6,1992,66.3,NC
6,1992,59.2,ND
6,1992,61.6,OH
6,1992,69.4,OK
6,1992,59.8,OR
6,1992,59.4,PA
6,1992,60.2,RI
6,1992,70.4,SC
6,1992,61.4,SD
6,1992,66.9,TN
6,1992,73.8,TX
6,1992,61.6,UT
6,1992,56.2,VT
6,1992,63.4,VA
6,1992,59.7,WA
6,1992,61.1,WV
6,1992,58.9,WI
6,1992,55.6,WY
7,1992,77.4,AL
7,1992,75.8,AZ
7,1992,76.6,AR
7,1992,71.4,CA
7,1992,62.0,CO
7,1992,66.4,CT
7,1992,71.9,DE
7,1992,81.2,FL
7,1992,77.7,GA
7,1992,61.4,ID
7,1992,71.0,IL
7,1992,69.6,IN
7,1992,67.9,IA
7,1992,72.1,KS
7,1992,72.4,KY
7,1992,80.2,LA
7,1992,60.8,ME
7,1992,71.7,MD
7,1992,65.2,MA
7,1992,61.6,MI
7,1992,61.6,MN
7,1992,78.4,MS
7,1992,72.8,MO
7,1992,60.4,MT
7,1992,66.6,NE
7,1992,67.6,NV
7,1992,61.9,NH
7,1992,69.6,NJ
7,1992,69.2,NM
7,1992,62.9,NY
7,1992,74.6,NC
7,1992,61.6,ND
7,1992,68.3,OH
7,1992,76.2,OK
7,1992,63.1,OR
7,1992,66.1,PA
7,1992,66.4,RI
7,1992,77.9,SC
7,1992,63.9,SD
7,1992,73.6,TN
7,1992,79.6,TX
7,1992,66.9,UT
7,1992,60.8,VT
7,1992,71.6,VA
7,1992,63.8,WA
7,1992,68.4,WV
7,1992,62.4,WI
7,1992,59.6,WY
8,1992,77.9,AL
8,1992,77.8,AZ
8,1992,76.6,AR
8,1992,75.0,CA
8,1992,63.9,CO
8,1992,67.8,CT
8,1992,73.6,DE
8,1992,81.6,FL
8,1992,78.6,GA
8,1992,63.6,ID
8,1992,70.8,IL
8,1992,70.2,IN
8,1992,67.0,IA
8,1992,73.2,KS
8,1992,73.3,KY
8,1992,80.0,LA
8,1992,62.2,ME
8,1992,73.0,MD
8,1992,66.6,MA
8,1992,62.6,MI
8,1992,62.0,MN
8,1992,78.4,MS
8,1992,72.8,MO
8,1992,60.6,MT
8,1992,67.5,NE
8,1992,71.2,NV
8,1992,63.1,NH
8,1992,70.9,NJ
8,1992,70.7,NM
8,1992,64.2,NY
8,1992,76.0,NC
8,1992,62.3,ND
8,1992,69.4,OH
8,1992,77.0,OK
8,1992,65.4,OR
8,1992,67.2,PA
8,1992,68.0,RI
8,1992,79.2,SC
8,1992,64.6,SD
8,1992,74.4,TN
8,1992,79.8,TX
8,1992,69.9,UT
8,1992,62.2,VT
8,1992,73.0,VA
8,1992,64.8,WA
8,1992,69.8,WV
8,1992,63.0,WI
8,1992,61.4,WY
9,1992,74.6,AL
9,1992,75.4,AZ
9,1992,72.2,AR
9,1992,73.5,CA
9,1992,61.0,CO
9,1992,64.2,CT
9,1992,69.4,DE
9,1992,80.0,FL
9,1992,75.4,GA
9,1992,59.6,ID
9,1992,66.4,IL
9,1992,65.8,IN
9,1992,63.2,IA
9,1992,69.4,KS
9,1992,68.8,KY
9,1992,77.3,LA
9,1992,59.6,ME
9,1992,68.6,MD
9,1992,63.3,MA
9,1992,59.7,MI
9,1992,58.9,MN
9,1992,74.9,MS
9,1992,67.9,MO
9,1992,57.4,MT
9,1992,64.7,NE
9,1992,67.9,NV
9,1992,60.0,NH
9,1992,67.1,NJ
9,1992,67.6,NM
9,1992,61.2,NY
9,1992,71.9,NC
9,1992,58.8,ND
9,1992,65.0,OH
9,1992,72.9,OK
9,1992,62.2,OR
9,1992,63.0,PA
9,1992,64.9,RI
9,1992,75.1,SC
9,1992,62.4,SD
9,1992,70.2,TN
9,1992,77.1,TX
9,1992,66.4,UT
9,1992,59.4,VT
9,1992,68.6,VA
9,1992,60.3,WA
9,1992,65.9,WV
9,1992,59.6,WI
9,1992,58.3,WY
10,1992,67.6,AL
10,1992,68.6,AZ
10,1992,66.0,AR
10,1992,66.7,CA
10,1992,53.8,CO
10,1992,54.6,CT
10,1992,60.4,DE
10,1992,75.0,FL
10,1992,67.9,GA
10,1992,50.7,ID
10,1992,58.9,IL
10,1992,58.0,IN
10,1992,55.7,IA
10,1992,62.2,KS
10,1992,61.0,KY
10,1992,71.6,LA
10,1992,48.8,ME
10,1992,59.8,MD
10,1992,53.5,MA
10,1992,51.2,MI
10,1992,49.7,MN
10,1992,68.4,MS
10,1992,61.0,MO
10,1992,49.0,MT
10,1992,56.6,NE
10,1992,59.0,NV
10,1992,49.6,NH
10,1992,57.8,NJ
10,1992,60.8,NM
10,1992,51.4,NY
10,1992,63.6,NC
10,1992,49.3,ND
10,1992,56.6,OH
10,1992,66.7,OK
10,1992,54.2,OR
10,1992,53.8,PA
10,1992,55.8,RI
10,1992,66.8,SC
10,1992,53.8,SD
10,1992,62.6,TN
10,1992,71.7,TX
10,1992,57.5,UT
10,1992,48.8,VT
10,1992,60.1,VA
10,1992,52.0,WA
10,1992,57.4,WV
10,1992,50.8,WI
10,1992,49.9,WY
11,1992,57.2,AL
11,1992,54.8,AZ
11,1992,54.9,AR
11,1992,56.0,CA
11,1992,38.8,CO
11,1992,43.9,CT
11,1992,50.2,DE
11,1992,68.8,FL
11,1992,58.4,GA
11,1992,37.6,ID
11,1992,47.0,IL
11,1992,47.2,IN
11,1992,41.8,IA
11,1992,47.1,KS
11,1992,50.6,KY
11,1992,60.6,LA
11,1992,36.6,ME
11,1992,49.5,MD
11,1992,42.6,MA
11,1992,39.6,MI
11,1992,35.4,MN
11,1992,57.6,MS
11,1992,49.0,MO
11,1992,37.2,MT
11,1992,41.6,NE
11,1992,45.0,NV
11,1992,37.6,NH
11,1992,47.4,NJ
11,1992,47.1,NM
11,1992,40.2,NY
11,1992,53.9,NC
11,1992,34.8,ND
11,1992,46.3,OH
11,1992,53.8,OK
11,1992,43.7,OR
11,1992,43.6,PA
11,1992,45.4,RI
11,1992,57.5,SC
11,1992,38.6,SD
11,1992,52.2,TN
11,1992,59.6,TX
11,1992,42.4,UT
11,1992,36.8,VT
11,1992,50.0,VA
11,1992,42.6,WA
11,1992,47.3,WV
11,1992,37.8,WI
11,1992,35.6,WY
12,1992,49.8,AL
12,1992,42.0,AZ
12,1992,45.1,AR
12,1992,44.9,CA
12,1992,25.2,CO
12,1992,35.2,CT
12,1992,42.6,DE
12,1992,63.8,FL
12,1992,51.0,GA
12,1992,24.1,ID
12,1992,35.6,IL
12,1992,37.0,IN
12,1992,28.5,IA
12,1992,33.6,KS
12,1992,41.3,KY
12,1992,53.6,LA
12,1992,26.9,ME
12,1992,41.4,MD
12,1992,34.1,MA
12,1992,30.2,MI
12,1992,20.2,MN
12,1992,49.8,MS
12,1992,38.1,MO
12,1992,22.6,MT
12,1992,27.6,NE
12,1992,31.3,NV
12,1992,28.6,NH
12,1992,39.4,NJ
12,1992,35.2,NM
12,1992,31.6,NY
12,1992,46.4,NC
12,1992,17.6,ND
12,1992,37.6,OH
12,1992,42.4,OK
12,1992,32.8,OR
12,1992,35.2,PA
12,1992,37.0,RI
12,1992,50.0,SC
12,1992,23.3,SD
12,1992,43.5,TN
12,1992,50.2,TX
12,1992,27.6,UT
12,1992,28.2,VT
12,1992,42.0,VA
12,1992,32.0,WA
12,1992,38.8,WV
12,1992,25.6,WI
12,1992,21.0,WY
1,1993,48.0,AL
1,1993,41.0,AZ
1,1993,40.7,AR
1,1993,40.8,CA
1,1993,22.9,CO
1,1993,30.0,CT
1,1993,38.3,DE
1,1993,62.0,FL
1,1993,48.8,GA
1,1993,19.6,ID
1,1993,29.2,IL
1,1993,31.2,IN
1,1993,20.8,IA
1,1993,27.2,KS
1,1993,37.1,KY
1,1993,51.8,LA
1,1993,18.8,ME
1,1993,36.8,MD
1,1993,28.8,MA
1,1993,24.0,MI
1,1993,10.8,MN
1,1993,47.8,MS
1,1993,31.9,MO
1,1993,13.8,MT
1,1993,20.5,NE
1,1993,26.6,NV
1,1993,22.8,NH
1,1993,35.0,NJ
1,1993,34.7,NM
1,1993,25.6,NY
1,1993,42.8,NC
1,1993,7.6,ND
1,1993,32.6,OH
1,1993,37.2,OK
1,1993,27.5,OR
1,1993,30.4,PA
1,1993,31.4,RI
1,1993,46.8,SC
1,1993,15.1,SD
1,1993,40.0,TN
1,1993,47.0,TX
1,1993,24.5,UT
1,1993,21.8,VT
1,1993,38.1,VA
1,1993,25.8,WA
1,1993,35.0,WV
1,1993,17.9,WI
1,1993,16.3,WY
2,1993,47.5,AL
2,1993,44.0,AZ
2,1993,40.4,AR
2,1993,42.6,CA
2,1993,24.5,CO
2,1993,26.2,CT
2,1993,35.0,DE
2,1993,60.8,FL
2,1993,48.4,GA
2,1993,20.8,ID
2,1993,27.4,IL
2,1993,28.4,IN
2,1993,18.2,IA
2,1993,26.4,KS
2,1993,36.0,KY
2,1993,51.3,LA
2,1993,11.1,ME
2,1993,34.2,MD
2,1993,24.2,MA
2,1993,19.6,MI
2,1993,9.8,MN
2,1993,47.4,MS
2,1993,30.2,MO
2,1993,13.6,MT
2,1993,18.6,NE
2,1993,28.4,NV
2,1993,16.5,NH
2,1993,31.8,NJ
2,1993,37.5,NM
2,1993,19.6,NY
2,1993,41.8,NC
2,1993,7.8,ND
2,1993,29.4,OH
2,1993,36.8,OK
2,1993,27.8,OR
2,1993,27.0,PA
2,1993,27.2,RI
2,1993,46.6,SC
2,1993,13.4,SD
2,1993,39.6,TN
2,1993,47.4,TX
2,1993,26.8,UT
2,1993,14.4,VT
2,1993,36.8,VA
2,1993,27.1,WA
2,1993,33.6,WV
2,1993,16.0,WI
2,1993,16.2,WY
3,1993,49.0,AL
3,1993,48.2,AZ
3,1993,45.2,AR
3,1993,48.4,CA
3,1993,30.7,CO
3,1993,28.1,CT
3,1993,36.0,DE
3,1993,60.2,FL
3,1993,49.6,GA
3,1993,28.8,ID
3,1993,31.9,IL
3,1993,31.7,IN
3,1993,25.0,IA
3,1993,34.6,KS
3,1993,38.2,KY
3,1993,54.0,LA
3,1993,15.8,ME
3,1993,35.3,MD
3,1993,26.3,MA
3,1993,23.4,MI
3,1993,18.6,MN
3,1993,49.7,MS
3,1993,35.6,MO
3,1993,24.8,MT
3,1993,27.5,NE
3,1993,37.2,NV
3,1993,19.4,NH
3,1993,32.5,NJ
3,1993,41.6,NM
3,1993,21.2,NY
3,1993,43.2,NC
3,1993,18.9,ND
3,1993,31.2,OH
3,1993,43.0,OK
3,1993,35.2,OR
3,1993,28.2,PA
3,1993,29.3,RI
3,1993,48.0,SC
3,1993,23.1,SD
3,1993,41.8,TN
3,1993,52.6,TX
3,1993,34.2,UT
3,1993,17.2,VT
3,1993,38.0,VA
3,1993,34.4,WA
3,1993,34.4,WV
3,1993,22.6,WI
3,1993,24.0,WY
4,1993,55.2,AL
4,1993,55.2,AZ
4,1993,52.6,AR
4,1993,54.0,CA
4,1993,39.1,CO
4,1993,40.2,CT
4,1993,46.0,DE
4,1993,64.2,FL
4,1993,55.8,GA
4,1993,37.3,ID
4,1993,43.0,IL
4,1993,43.1,IN
4,1993,38.0,IA
4,1993,45.5,KS
4,1993,47.6,KY
4,1993,59.0,LA
4,1993,32.2,ME
4,1993,45.6,MD
4,1993,38.8,MA
4,1993,34.7,MI
4,1993,33.0,MN
4,1993,55.8,MS
4,1993,45.9,MO
4,1993,38.0,MT
4,1993,40.7,NE
4,1993,45.5,NV
4,1993,34.8,NH
4,1993,43.4,NJ
4,1993,48.6,NM
4,1993,35.9,NY
4,1993,51.0,NC
4,1993,34.8,ND
4,1993,42.3,OH
4,1993,51.8,OK
4,1993,42.0,OR
4,1993,40.1,PA
4,1993,40.6,RI
4,1993,54.7,SC
4,1993,37.8,SD
4,1993,49.8,TN
4,1993,59.5,TX
4,1993,42.8,UT
4,1993,33.5,VT
4,1993,47.0,VA
4,1993,41.8,WA
4,1993,44.0,WV
4,1993,34.1,WI
4,1993,35.2,WY
5,1993,63.8,AL
5,1993,63.0,AZ
5,1993,61.6,AR
5,1993,58.8,CA
5,1993,47.4,CO
5,1993,53.3,CT
5,1993,57.9,DE
5,1993,69.9,FL
5,1993,64.4,GA
5,1993,46.7,ID
5,1993,56.2,IL
5,1993,55.7,IN
5,1993,52.1,IA
5,1993,56.2,KS
5,1993,58.7,KY
5,1993,66.5,LA
5,1993,45.7,ME
5,1993,58.0,MD
5,1993,51.8,MA
5,1993,47.2,MI
5,1993,47.0,MN
5,1993,64.2,MS
5,1993,57.3,MO
5,1993,47.6,MT
5,1993,51.8,NE
5,1993,52.6,NV
5,1993,48.4,NH
5,1993,56.1,NJ
5,1993,56.4,NM
5,1993,49.7,NY
5,1993,61.2,NC
5,1993,47.8,ND
5,1993,54.6,OH
5,1993,61.0,OK
5,1993,48.8,OR
5,1993,53.0,PA
5,1993,53.0,RI
5,1993,64.2,SC
5,1993,49.6,SD
5,1993,60.0,TN
5,1993,66.8,TX
5,1993,51.2,UT
5,1993,47.4,VT
5,1993,58.5,VA
5,1993,50.8,WA
5,1993,55.5,WV
5,1993,47.3,WI
5,1993,44.6,WY
6,1993,73.2,AL
6,1993,70.8,AZ
6,1993,71.7,AR
6,1993,65.2,CA
6,1993,56.4,CO
6,1993,62.8,CT
6,1993,67.6,DE
6,1993,77.1,FL
6,1993,73.9,GA
6,1993,53.7,ID
6,1993,66.8,IL
6,1993,65.8,IN
6,1993,63.0,IA
6,1993,66.9,KS
6,1993,68.0,KY
6,1993,75.4,LA
6,1993,55.7,ME
6,1993,67.5,MD
6,1993,61.4,MA
6,1993,57.6,MI
6,1993,57.2,MN
6,1993,73.8,MS
6,1993,67.7,MO
6,1993,54.8,MT
6,1993,61.7,NE
6,1993,59.6,NV
6,1993,57.8,NH
6,1993,65.6,NJ
6,1993,64.8,NM
6,1993,58.8,NY
6,1993,70.8,NC
6,1993,56.5,ND
6,1993,64.2,OH
6,1993,71.1,OK
6,1993,55.0,OR
6,1993,62.2,PA
6,1993,62.6,RI
6,1993,74.0,SC
6,1993,58.8,SD
6,1993,69.4,TN
6,1993,74.8,TX
6,1993,59.3,UT
6,1993,56.4,VT
6,1993,67.6,VA
6,1993,57.0,WA
6,1993,64.2,WV
6,1993,58.2,WI
6,1993,52.6,WY
7,1993,79.9,AL
7,1993,76.2,AZ
7,1993,79.8,AR
7,1993,70.1,CA
7,1993,63.1,CO
7,1993,69.4,CT
7,1993,75.0,DE
7,1993,81.4,FL
7,1993,80.6,GA
7,1993,54.9,ID
7,1993,73.6,IL
7,1993,72.8,IN
7,1993,69.4,IA
7,1993,74.6,KS
7,1993,75.6,KY
7,1993,81.3,LA
7,1993,62.6,ME
7,1993,74.6,MD
7,1993,67.9,MA
7,1993,65.2,MI
7,1993,63.4,MN
7,1993,80.3,MS
7,1993,75.2,MO
7,1993,56.5,MT
7,1993,68.0,NE
7,1993,64.3,NV
7,1993,64.4,NH
7,1993,72.8,NJ
7,1993,71.4,NM
7,1993,66.0,NY
7,1993,77.6,NC
7,1993,60.6,ND
7,1993,71.4,OH
7,1993,79.8,OK
7,1993,56.5,OR
7,1993,69.0,PA
7,1993,69.1,RI
7,1993,81.1,SC
7,1993,64.1,SD
7,1993,77.0,TN
7,1993,81.0,TX
7,1993,64.6,UT
7,1993,63.4,VT
7,1993,74.6,VA
7,1993,57.9,WA
7,1993,71.1,WV
7,1993,64.7,WI
7,1993,56.6,WY
8,1993,81.1,AL
8,1993,77.9,AZ
8,1993,82.2,AR
8,1993,72.7,CA
8,1993,64.9,CO
8,1993,71.8,CT
8,1993,77.1,DE
8,1993,82.4,FL
8,1993,81.6,GA
8,1993,58.0,ID
8,1993,75.8,IL
8,1993,74.9,IN
8,1993,71.8,IA
8,1993,77.2,KS
8,1993,77.6,KY
8,1993,83.2,LA
8,1993,65.6,ME
8,1993,76.8,MD
8,1993,70.4,MA
8,1993,68.7,MI
8,1993,66.3,MN
8,1993,81.9,MS
8,1993,77.9,MO
8,1993,58.4,MT
8,1993,70.8,NE
8,1993,68.1,NV
8,1993,66.9,NH
8,1993,74.9,NJ
8,1993,72.0,NM
8,1993,68.7,NY
8,1993,78.5,NC
8,1993,63.4,ND
8,1993,73.9,OH
8,1993,82.8,OK
8,1993,59.7,OR
8,1993,71.2,PA
8,1993,71.6,RI
8,1993,82.0,SC
8,1993,67.4,SD
8,1993,78.9,TN
8,1993,83.0,TX
8,1993,67.9,UT
8,1993,66.2,VT
8,1993,76.4,VA
8,1993,60.6,WA
8,1993,73.4,WV
8,1993,67.9,WI
8,1993,59.6,WY
9,1993,77.0,AL
9,1993,74.6,AZ
9,1993,75.9,AR
9,1993,71.4,CA
9,1993,59.6,CO
9,1993,66.5,CT
9,1993,71.9,DE
9,1993,81.0,FL
9,1993,77.9,GA
9,1993,57.2,ID
9,1993,68.2,IL
9,1993,67.6,IN
9,1993,64.5,IA
9,1993,70.2,KS
9,1993,71.2,KY
9,1993,80.8,LA
9,1993,60.4,ME
9,1993,71.5,MD
9,1993,65.4,MA
9,1993,61.2,MI
9,1993,59.1,MN
9,1993,77.9,MS
9,1993,70.4,MO
9,1993,55.6,MT
9,1993,64.2,NE
9,1993,65.4,NV
9,1993,61.4,NH
9,1993,69.4,NJ
9,1993,67.0,NM
9,1993,62.7,NY
9,1993,74.0,NC
9,1993,58.4,ND
9,1993,67.7,OH
9,1993,75.8,OK
9,1993,60.4,OR
9,1993,65.4,PA
9,1993,67.0,RI
9,1993,77.6,SC
9,1993,61.5,SD
9,1993,72.8,TN
9,1993,78.9,TX
9,1993,64.2,UT
9,1993,60.5,VT
9,1993,71.6,VA
9,1993,60.4,WA
9,1993,68.4,WV
9,1993,60.2,WI
9,1993,56.0,WY
10,1993,68.4,AL
10,1993,66.4,AZ
10,1993,64.6,AR
10,1993,65.4,CA
10,1993,50.0,CO
10,1993,55.3,CT
10,1993,62.1,DE
10,1993,76.6,FL
10,1993,69.8,GA
10,1993,49.8,ID
10,1993,56.7,IL
10,1993,56.3,IN
10,1993,53.3,IA
10,1993,58.6,KS
10,1993,60.5,KY
10,1993,72.2,LA
10,1993,47.8,ME
10,1993,61.2,MD
10,1993,54.3,MA
10,1993,49.4,MI
10,1993,46.8,MN
10,1993,68.6,MS
10,1993,58.4,MO
10,1993,47.3,MT
10,1993,53.3,NE
10,1993,56.8,NV
10,1993,49.6,NH
10,1993,58.8,NJ
10,1993,58.2,NM
10,1993,51.6,NY
10,1993,65.3,NC
10,1993,47.0,ND
10,1993,56.4,OH
10,1993,63.6,OK
10,1993,54.8,OR
10,1993,54.6,PA
10,1993,56.4,RI
10,1993,69.2,SC
10,1993,50.5,SD
10,1993,62.6,TN
10,1993,69.7,TX
10,1993,54.2,UT
10,1993,48.9,VT
10,1993,61.6,VA
10,1993,54.2,WA
10,1993,58.1,WV
10,1993,48.3,WI
10,1993,46.4,WY
11,1993,57.2,AL
11,1993,54.1,AZ
11,1993,52.4,AR
11,1993,55.1,CA
11,1993,37.0,CO
11,1993,44.8,CT
11,1993,51.2,DE
11,1993,69.4,FL
11,1993,58.9,GA
11,1993,35.8,ID
11,1993,45.7,IL
11,1993,46.0,IN
11,1993,41.5,IA
11,1993,46.0,KS
11,1993,49.4,KY
11,1993,60.4,LA
11,1993,36.6,ME
11,1993,50.2,MD
11,1993,44.0,MA
11,1993,39.2,MI
11,1993,33.6,MN
11,1993,57.3,MS
11,1993,47.0,MO
11,1993,34.1,MT
11,1993,40.4,NE
11,1993,43.3,NV
11,1993,38.9,NH
11,1993,48.2,NJ
11,1993,46.4,NM
11,1993,41.0,NY
11,1993,54.6,NC
11,1993,33.0,ND
11,1993,46.0,OH
11,1993,50.7,OK
11,1993,42.1,OR
11,1993,44.2,PA
11,1993,46.4,RI
11,1993,58.4,SC
11,1993,37.1,SD
11,1993,51.4,TN
11,1993,57.7,TX
11,1993,40.0,UT
11,1993,38.0,VT
11,1993,50.6,VA
11,1993,41.4,WA
11,1993,47.3,WV
11,1993,37.2,WI
11,1993,32.6,WY
12,1993,48.5,AL
12,1993,44.6,AZ
12,1993,44.2,AR
12,1993,46.0,CA
12,1993,28.0,CO
12,1993,35.6,CT
12,1993,41.3,DE
12,1993,60.8,FL
12,1993,49.8,GA
12,1993,25.8,ID
12,1993,35.5,IL
12,1993,36.2,IN
12,1993,29.6,IA
12,1993,36.9,KS
12,1993,40.2,KY
12,1993,52.4,LA
12,1993,27.4,ME
12,1993,40.1,MD
12,1993,34.8,MA
12,1993,29.4,MI
12,1993,20.5,MN
12,1993,48.8,MS
12,1993,37.8,MO
12,1993,25.8,MT
12,1993,30.8,NE
12,1993,33.3,NV
12,1993,29.6,NH
12,1993,38.8,NJ
12,1993,37.7,NM
12,1993,30.4,NY
12,1993,45.0,NC
12,1993,20.2,ND
12,1993,36.2,OH
12,1993,42.8,OK
12,1993,33.4,OR
12,1993,34.3,PA
12,1993,37.4,RI
12,1993,49.0,SC
12,1993,25.9,SD
12,1993,42.6,TN
12,1993,50.1,TX
12,1993,29.9,UT
12,1993,27.6,VT
12,1993,40.8,VA
12,1993,32.6,WA
12,1993,37.8,WV
12,1993,25.9,WI
12,1993,23.4,WY
1,1994,43.0,AL
1,1994,42.6,AZ
1,1994,39.6,AR
1,1994,44.4,CA
1,1994,26.8,CO
1,1994,24.6,CT
1,1994,32.0,DE
1,1994,56.5,FL
1,1994,44.0,GA
1,1994,26.9,ID
1,1994,25.6,IL
1,1994,25.8,IN
1,1994,18.0,IA
1,1994,32.2,KS
1,1994,31.4,KY
1,1994,48.8,LA
1,1994,13.2,ME
1,1994,30.3,MD
1,1994,23.3,MA
1,1994,17.3,MI
1,1994,6.6,MN
1,1994,43.6,MS
1,1994,30.7,MO
1,1994,23.6,MT
1,1994,25.8,NE
1,1994,32.8,NV
1,1994,16.5,NH
1,1994,28.8,NJ
1,1994,35.3,NM
1,1994,17.6,NY
1,1994,38.0,NC
1,1994,7.2,ND
1,1994,25.2,OH
1,1994,38.8,OK
1,1994,34.9,OR
1,1994,23.3,PA
1,1994,26.8,RI
1,1994,42.6,SC
1,1994,16.7,SD
1,1994,35.6,TN
1,1994,47.9,TX
1,1994,29.3,UT
1,1994,13.6,VT
1,1994,32.4,VA
1,1994,34.6,WA
1,1994,28.4,WV
1,1994,12.8,WI
1,1994,23.2,WY
2,1994,45.6,AL
2,1994,43.2,AZ
2,1994,39.8,AR
2,1994,44.7,CA
2,1994,26.5,CO
2,1994,20.8,CT
2,1994,30.8,DE
2,1994,60.3,FL
2,1994,47.0,GA
2,1994,27.0,ID
2,1994,23.5,IL
2,1994,24.0,IN
2,1994,13.8,IA
2,1994,29.4,KS
2,1994,32.4,KY
2,1994,50.0,LA
2,1994,7.8,ME
2,1994,29.4,MD
2,1994,19.5,MA
2,1994,11.8,MI
2,1994,1.9,MN
2,1994,45.3,MS
2,1994,29.4,MO
2,1994,18.0,MT
2,1994,21.4,NE
2,1994,33.2,NV
2,1994,11.8,NH
2,1994,26.0,NJ
2,1994,36.2,NM
2,1994,13.8,NY
2,1994,39.8,NC
2,1994,0.6,ND
2,1994,23.6,OH
2,1994,37.0,OK
2,1994,34.8,OR
2,1994,21.0,PA
2,1994,23.0,RI
2,1994,45.0,SC
2,1994,11.0,SD
2,1994,36.9,TN
2,1994,47.8,TX
2,1994,30.4,UT
2,1994,8.9,VT
2,1994,33.4,VA
2,1994,34.2,WA
2,1994,29.0,WV
2,1994,7.8,WI
2,1994,21.8,WY
3,1994,53.0,AL
3,1994,48.1,AZ
3,1994,47.4,AR
3,1994,48.3,CA
3,1994,32.2,CO
3,1994,29.0,CT
3,1994,38.2,DE
3,1994,64.9,FL
3,1994,54.6,GA
3,1994,31.3,ID
3,1994,34.1,IL
3,1994,33.8,IN
3,1994,27.6,IA
3,1994,38.6,KS
3,1994,41.3,KY
3,1994,56.0,LA
3,1994,19.2,ME
3,1994,37.2,MD
3,1994,28.0,MA
3,1994,22.4,MI
3,1994,18.2,MN
3,1994,52.6,MS
3,1994,39.0,MO
3,1994,25.6,MT
3,1994,30.9,NE
3,1994,38.6,NV
3,1994,22.0,NH
3,1994,33.6,NJ
3,1994,41.6,NM
3,1994,23.0,NY
3,1994,47.2,NC
3,1994,16.9,ND
3,1994,32.8,OH
3,1994,45.0,OK
3,1994,37.7,OR
3,1994,29.0,PA
3,1994,30.7,RI
3,1994,52.8,SC
3,1994,24.2,SD
3,1994,45.0,TN
3,1994,53.8,TX
3,1994,36.1,UT
3,1994,19.8,VT
3,1994,41.4,VA
3,1994,37.0,WA
3,1994,37.2,WV
3,1994,21.6,WI
3,1994,27.2,WY
4,1994,60.2,AL
4,1994,55.6,AZ
4,1994,57.3,AR
4,1994,54.4,CA
4,1994,40.8,CO
4,1994,42.0,CT
4,1994,50.2,DE
4,1994,69.0,FL
4,1994,61.4,GA
4,1994,40.6,ID
4,1994,47.2,IL
4,1994,46.2,IN
4,1994,43.6,IA
4,1994,50.3,KS
4,1994,51.4,KY
4,1994,63.2,LA
4,1994,32.8,ME
4,1994,49.8,MD
4,1994,40.7,MA
4,1994,36.9,MI
4,1994,36.0,MN
4,1994,60.7,MS
4,1994,50.6,MO
4,1994,39.2,MT
4,1994,44.5,NE
4,1994,46.8,NV
4,1994,35.5,NH
4,1994,46.2,NJ
4,1994,49.1,NM
4,1994,37.0,NY
4,1994,56.2,NC
4,1994,36.3,ND
4,1994,44.9,OH
4,1994,55.8,OK
4,1994,44.4,OR
4,1994,42.2,PA
4,1994,42.9,RI
4,1994,60.7,SC
4,1994,40.6,SD
4,1994,54.2,TN
4,1994,61.7,TX
4,1994,45.0,UT
4,1994,34.0,VT
4,1994,51.9,VA
4,1994,45.2,WA
4,1994,47.6,WV
4,1994,37.4,WI
4,1994,37.6,WY
5,1994,66.6,AL
5,1994,61.7,AZ
5,1994,64.4,AR
5,1994,58.6,CA
5,1994,49.4,CO
5,1994,52.4,CT
5,1994,58.6,DE
5,1994,73.9,FL
5,1994,67.0,GA
5,1994,48.3,ID
5,1994,56.9,IL
5,1994,55.6,IN
5,1994,54.9,IA
5,1994,59.0,KS
5,1994,59.0,KY
5,1994,69.6,LA
5,1994,43.6,ME
5,1994,58.6,MD
5,1994,51.0,MA
5,1994,48.0,MI
5,1994,49.4,MN
5,1994,67.5,MS
5,1994,58.9,MO
5,1994,48.1,MT
5,1994,55.2,NE
5,1994,52.9,NV
5,1994,46.6,NH
5,1994,56.0,NJ
5,1994,56.6,NM
5,1994,48.6,NY
5,1994,62.1,NC
5,1994,49.6,ND
5,1994,54.0,OH
5,1994,63.2,OK
5,1994,50.0,OR
5,1994,52.2,PA
5,1994,52.0,RI
5,1994,66.0,SC
5,1994,52.7,SD
5,1994,61.0,TN
5,1994,68.2,TX
5,1994,52.6,UT
5,1994,45.8,VT
5,1994,58.9,VA
5,1994,51.2,WA
5,1994,55.0,WV
5,1994,49.4,WI
5,1994,47.4,WY
6,1994,73.1,AL
6,1994,72.2,AZ
6,1994,72.5,AR
6,1994,66.1,CA
6,1994,60.8,CO
6,1994,62.4,CT
6,1994,66.9,DE
6,1994,78.1,FL
